Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
2210,growing,VBG,now,RB,ADVP-TMP,VBG1VP1VP0ADVP-TMP0,0,ARGM-TMP
2211,growing,VBG,very,RB,ADVP-MNR,VBG1VP0ADVP-MNR0,1,ARG2-MNR
2212,growing,VBG,if,IN,SBAR-ADV,VBG1VP0SBAR-ADV0,1,ARGM-ADV
2214,fell,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2215,predicting,VBG,many,JJ,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
2216,predicting,VBG,n't,RB,RB,VBG1VP1VP0RB0,0,ARGM-NEG
2217,predicting,VBG,that,IN,SBAR,VBG1VP0SBAR0,1,ARG1
2218,slip,VB,the,DT,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG1
2219,slip,VB,into,IN,PP-DIR,VB1VP0PP-DIR0,1,ARG2-into
2220,cite,VBP,They,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2222,provide,VBP,imbalances,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
2223,provide,VBP,early,JJ,NP,VBP1VP0NP0,1,ARG1
2224,watched,VBN,closely,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,0,ARGM-MNR
2225,watched,VBN,Inventories,NNS,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
2226,watched,VBN,for,IN,PP-PRP,VBN1VP0PP-PRP0,1,ARGM-PNC
2227,watched,VBN,for,IN,PP,VBN1VP0PP0,1,ARGM-DIS
2229,say,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
2230,provoke,VB,a,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2231,provoke,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2232,provoke,VB,cutbacks,NNS,NP,VB1VP0NP0,1,ARG1
2233,lead,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2235,lead,VB,cutbacks,NNS,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARG0
2236,had,VBD,But,CC,CC,VBD1VP1S0CC0,0,ARGM-DIS
2237,had,VBD,yesterday,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2238,had,VBD,good,JJ,NP,VBD1VP0NP0,1,ARG1
2239,said,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2240,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2241,fell,VBD,factory,NN,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG1
2244,fell,VBD,the,DT,NP,VBD1VP1VP0NP0,1,ARGM-ADV
2245,conforms,VBZ,This,DT,NP-SBJ,VBZ1VP1S-TPC-10NP-SBJ0,0,ARG1
2246,conforms,VBZ,to,TO,PP-CLR,VBZ1VP0PP-CLR0,1,ARG2-to
2247,said,VBD,This,DT,S-TPC-1,VBD1VP1SINV0S-TPC-10,0,ARG1
2248,said,VBD,Elliott,NNP,NP-SBJ,VBD1VP1SINV0NP-SBJ0,1,ARG0
2249,see,VB,I,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2250,see,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
2252,eases,VBZ,an,DT,NP,VBZ1VP1S1SBAR1NP-PRD0NP0,0,ARG0
2254,eases,VBZ,without,IN,PP-MNR,VBZ1VP0PP-MNR0,1,ARGM-ADV
2255,leading,VBG,an,DT,NP,VBG1VP1S-NOM1PP-MNR1VP1S1SBAR1NP-PRD0NP0,0,ARG0
2256,leading,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-to
2257,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2259,intended,VBN,those,DT,NP,VBN1VP1NP0NP0,0,ARG2
2260,intended,VBN,*,-NONE-,S,VBN1VP0S0,1,ARG1
2261,last,VB,those,DT,NP,VB1VP1VP1S1VP1NP0NP0,0,ARG1
2262,last,VB,fewer,JJR,NP,VB1VP0NP0,1,ARG2
2263,fell,VBD,orders,NNS,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG1
2264,fell,VBD,0.3,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
2265,fell,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2266,fell,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
2267,fell,VBD,after,RB,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2268,climbing,VBG,orders,NNS,NP-SBJ-1,VBG1VP1S-NOM1PP-TMP1VP1S0NP-SBJ-10,0,ARG1
2270,climbing,VBG,the,DT,NP-TMP,VBG1VP0NP-TMP0,1,ARGM-TMP
2271,rising,VBG,Orders,NNS,NP-SBJ-1,VBG1VP1S-NOM1PP-TMP1VP1S0NP-SBJ-10,0,ARG1
2272,rising,VBG,3.9,CD,NP-EXT,VBG1VP0NP-EXT0,1,ARG2-EXT
2273,rising,VBG,the,DT,NP-TMP,VBG1VP0NP-TMP0,1,ARGM-TMP
2276,estimated,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
2278,fell,VBD,0.1,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
2279,fell,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2280,fell,VBD,Factory,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
2282,fell,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
2283,fell,VBD,after,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2284,rising,VBG,Factory,NN,NP-SBJ,VBG1VP1S-NOM1PP-TMP1VP1S0NP-SBJ0,0,ARG1
2286,rising,VBG,in,IN,PP-TMP,VBG1VP0PP-TMP0,1,ARGM-TMP
2287,noted,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2288,noted,VBD,Shipments,NNS,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
2290,rose,VBD,0.5,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
2292,rose,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
2294,helped,VBN,Manufacturers,NNS,NP-SBJ-3,VBN1VP1S-ADV1VP1S0NP-SBJ-30,0,ARG1
2295,helped,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
2296,Excluding,VBG,these,DT,NP,VBG1PP0NP0,1,ARG1
2297,declined,VBD,Excluding,VBG,PP,VBD1VP1S0PP0,0,ARGM-ADV
2298,declined,VBD,backlogs,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
2299,declined,VBD,0.3,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
2300,said,VBD,In,IN,PP-LOC,VBD1VP1S0PP-LOC0,0,ARGM-LOC
2303,accounts,VBZ,residential,JJ,NP,VBZ1VP1S1SBAR1NP-SBJ0NP0,0,ARG0
2304,accounts,VBZ,for,IN,PP-CLR,VBZ1VP0PP-CLR0,1,ARG1-for
2305,predicted,VBD,David,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2306,predicted,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2309,boost,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2310,boost,VB,spending,NN,NP,VB1VP0NP0,1,ARG1
2311,boost,VB,but,CC,PP,VB1VP0PRN0PP0,1,ARGM-TMP
2312,showing,VBG,no,DT,NP-SBJ,VBG1VP1S-NOM0NP-SBJ0,0,ARG0
2314,rose,VBD,Government,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
2315,rose,VBD,4.3,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
2316,rose,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
2317,adjusting,VBG,for,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG4-for
2318,adjusting,VBG,*-1,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG0
2319,said,VBD,After,RB,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
2320,said,VBD,the,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
2321,said,VBD,construction,NN,S,VBD1VP0SBAR0S0,1,ARG1
2322,change,VB,construction,NN,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
2323,change,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
2325,ran,VBD,For,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
2326,ran,VBD,total,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
2328,contrast,VBP,The,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
2331,issued,VBD,earlier,RBR,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2333,reported,VBD,Dodge,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2336,awarded,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
2337,counts,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2339,counts,VBZ,as,IN,SBAR-TMP,VBZ1VP0SBAR-TMP0,1,ARGM-TMP
2340,spent,VBN,it,PRP,NP-SBJ-53,VBN1VP1VP1S0NP-SBJ-530,0,ARG3
2341,counts,VBZ,Dodge,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2343,counts,VBZ,when,WRB,SBAR-TMP,VBZ1VP0SBAR-TMP0,1,ARGM-TMP
2344,awarded,VBN,they,PRP,NP-SBJ-54,VBN1VP1VP1S0NP-SBJ-540,0,ARG1
2345,includes,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2346,includes,VBZ,money,NN,NP,VBZ1VP0NP0,1,ARG1
2347,spent,VBN,money,NN,NP,VBN1VP1NP0NP0,0,ARG3
2348,spent,VBN,on,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG1-on
2349,continues,VBZ,the,DT,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG1
2350,indicate,VB,the,DT,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
2351,indicate,VB,a,DT,NP,VB1VP0NP0,1,ARG1
2352,slowing,VBG,economy,NN,NN,VBG1NP0NN0,1,ARG1
2353,signaling,VBG,Although,IN,SBAR-ADV,VBG1VP1VP1S-TPC-20SBAR-ADV0,0,ARGM-ADV
2354,signaling,VBG,it,PRP,NP-SBJ,VBG1VP1VP1S-TPC-20NP-SBJ0,0,ARG0
2355,signaling,VBG,n't,RB,RB,VBG1VP1VP0RB0,0,ARGM-NEG
2356,signaling,VBG,an,DT,NP,VBG1VP0NP0,1,ARG1
2357,said,VBD,Although,IN,S-TPC-2,VBD1VP1SINV0S-TPC-20,0,ARG1
2360,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2362,considered,VBN,the,DT,NP-SBJ-1,VBN1VP1VP1VP1S-PRP1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG1
2363,considered,VBN,a,DT,NP-PRD,VBN1VP0S0NP-PRD0,1,ARG2
2364,offered,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2365,offered,VBD,new,JJ,NP,VBD1VP0NP0,1,ARG1
2367,continuing,VBG,still,RB,ADVP-TMP,VBG1VP1S0ADVP-TMP0,0,ARGM-TMP
2368,slowing,VBG,the,DT,NP-SBJ-1,VBG1VP1VP1VP1S0NP-SBJ-10,0,ARG1
2369,slowing,VBG,",",",",PRN,VBG1VP1VP1VP1S0PRN0,0,ARGM-ADV
2370,slowing,VBG,may,MD,MD,VBG1VP1VP1VP0MD0,0,ARGM-MOD
2371,purchasing,VBG,managers,NNS,NNS,VBG1NP0NNS0,1,ARG0
2372,reported,VBD,Only,RB,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2373,reported,VBD,better,JJR,NP,VBD1VP0NP0,1,ARG1
2375,reported,VBD,down,RB,ADVP,VBD1VP0ADVP0,1,ARGM-ADV
2377,said,VBD,8,CD,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2378,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2379,added,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2380,added,VBD,also,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
2381,added,VBD,evidence,NN,NP,VBD1VP0NP0,1,ARG1
2382,purchasing,VBG,managers,NNS,NNS,VBG1NP-SBJ0NNS0,1,ARG0
2383,said,VBD,For,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
2384,said,VBD,purchasing,VBG,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2385,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2386,purchased,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2387,purchased,VBD,the,DT,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG1
2388,fell,VBD,prices,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
2389,said,VBD,They,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2390,said,VBD,also,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
2391,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
2392,delivering,VBG,vendors,NNS,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
2393,delivering,VBG,goods,NNS,NP,VBG1VP0NP0,1,ARG1
2394,delivering,VBG,more,RBR,ADVP-MNR,VBG1VP0ADVP-MNR0,1,ARGM-MNR
2395,delivering,VBG,in,IN,PP-TMP,VBG1VP0PP-TMP0,1,ARGM-TMP
2396,consider,VBP,Economists,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2397,consider,VBP,that,DT,NP-SBJ,VBP1VP0S0NP-SBJ0,1,ARG1
2399,abating,VBG,inflationary,JJ,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
2401,handle,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2402,lengthen,VBP,delivery,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
2403,lengthen,VBP,When,WRB,WHADVP-1,VBP1VP1S1S1SBAR-TMP0WHADVP-10,0,ARGM-TMP
2404,tend,VBP,prices,NNS,NP-SBJ-2,VBP1VP1S0NP-SBJ-20,0,ARG1
2405,tend,VBP,*-2,-NONE-,S,VBP1VP0S0,1,ARG2
2406,rise,VB,prices,NNS,NP-SBJ-2,VB1VP1VP1S1VP1S0NP-SBJ-20,0,ARG1
2407,based,VBN,The,DT,NP-SBJ-56,VBN1VP1VP1S0NP-SBJ-560,0,ARG1
2408,based,VBN,on,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-on
2409,provided,VBN,data,NNS,NP,VBN1VP1NP0NP0,0,ARG1
2410,provided,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
2411,gauges,VBZ,Each,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2412,gauges,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
2413,reporting,VBG,the,DT,NP,VBG1VP1NP0NP0,0,ARG0
2414,reporting,VBG,improvement,NN,NP,VBG1VP0NP0,1,ARG1
2415,reporting,VBG,the,DT,NP,VBG1VP1NP0NP0,0,ARG0
2416,reporting,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
2418,polled,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2419,polled,VBD,members,NNS,NP,VBD1VP0NP0,1,ARG1
2420,polled,VBD,on,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-on
2421,found,VBD,It,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2422,found,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
2423,import,VBP,the,DT,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
2425,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2426,imported,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2427,imported,VBD,more,RBR,NP,VBD1VP0NP0,1,ARG1
2428,imported,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2429,said,VBD,12,CD,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2431,imported,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2433,acknowledging,VBG,0,-NONE-,SBAR,VBG1VP0SBAR0,1,ARG1
2434,acknowledging,VBG,*-1,-NONE-,-NONE-,VBG1VP1S0NP-SBJ0-NONE-0,0,ARG0
2435,prove,VB,one,CD,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
2436,prove,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
2437,said,VBD,While,IN,SBAR-TMP,VBD1VP1S0SBAR-TMP0,0,ARGM-TMP
2438,said,VBD,Mr.,NNP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
2439,said,VBD,It,PRP,S,VBD1VP0S0,1,ARG1
2440,lead,VB,It,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2442,suspect,VB,you,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2443,suspect,VB,0,-NONE-,SBAR,VB1VP0SBAR0,1,ARG1
2444,going,VBG,imports,NNS,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG1
2445,going,VBG,down,RB,ADVP-CLR,VBG1VP0ADVP-CLR0,1,ARGM-DIR
2446,increasing,VBG,imports,NNS,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG1
2448,increasing,VBG,not,RB,RB,VBG1VP0RB0,0,ARGM-NEG
2449,increasing,VBG,that,RB,ADVP,VBG1VP0ADVP0,1,ARG2-EXT
2450,listed,VBN,Items,NNS,NP,VBN1VP1NP-SBJ0NP0,0,ARG1
2451,listed,VBN,as,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-as
2453,numbered,VBD,only,RB,NP,VBD1VP0NP0,1,ARG2
2454,included,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG2
2455,included,VBD,one,CD,NP,VBD1VP0NP0,1,ARG1
2456,put,VB,*,-NONE-,-NONE-,VB1VP1VP1S0NP-SBJ0-NONE-0,0,ARG0
2457,put,VB,an,DT,NP,VB1VP1VP1S1SBAR1NP-PRD0NP0,0,ARG1
2458,put,VB,on,IN,PP-PUT,VB1VP0PP-PUT0,1,ARG2-on
2459,noted,VBD,Mr.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2460,noted,VBD,It,PRP,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
2461,said,VBD,He,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2463,reported,VBD,for,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
2464,reported,VBD,food,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2465,reported,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
2466,blamed,VBD,They,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2468,increased,VBN,demand,NN,NN,VBN1NP0NN0,1,ARG1
2469,coupled,VBN,increased,VBN,NP,VBN1VP1NP0NP0,0,ARG1
2470,coupled,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
2471,contributed,VBD,Pamela,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2472,contributed,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-to
2473,adjusted,VBN,seasonally,RB,RB,VBN1ADJP0RB0,0,ARGM-TMP
2474,adjusted,VBN,annual,JJ,JJ,VBN1ADJP1NP0JJ0,1,ARG1
2478,Judging,VBG,from,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG3-from
2479,have,VBP,*,-NONE-,S-ADV,VBP1VP1S0S-ADV0,0,ARGM-ADV
2480,have,VBP,baby,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2481,have,VBP,a,DT,NP,VBP1VP0NP0,1,ARG1
2482,set,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
2483,set,VBN,*-2,-NONE-,-NONE-,VBN1VP1S0NP-SBJ-10-NONE-0,0,ARG1
2484,drink,VBP,Characters,NNS,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2485,drink,VBP,Salty,NNP,NP,VBP1VP0NP0,1,ARG1
2486,whistle,VBP,Characters,NNS,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2487,whistle,VBP,Johnny,NNP,NP-TTL,VBP1VP0NP-TTL0,1,ARG1
2488,watch,VBP,Characters,NNS,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2489,watch,VBP,Bugs,NNP,NP,VBP1VP0NP0,1,ARG1
2490,read,VBP,They,PRP,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2491,read,VBP,Mickey,NNP,NP,VBP1VP0NP0,1,ARG1
2492,talk,VBP,They,PRP,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2494,worry,VBP,They,PRP,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2495,worry,VBP,about,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-about
2497,drink,VBP,too,RB,ADVP,VBP1VP0ADVP0,1,ARG1
2498,suffer,VBP,They,PRP,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2499,suffer,VBP,through,IN,PP,VBP1VP0PP0,1,ARGM-MNR
2500,broken,VBN,marriages,NNS,NNS,VBN1NP0NNS0,1,ARG1
2501,come,VB,For,IN,PP,VB1VP1VP1S0PP0,0,ARGM-ADV
2502,come,VB,part,NN,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
2505,recognizing,VBG,an,DT,NP,VBG1VP1S-NOM1PP-LOC1VP1VP1S0PP0NP0,0,ARG0
2506,recognizing,VBG,that,IN,SBAR,VBG1VP0SBAR0,1,ARG1
